CustomerID,Age,Gender,Location,IncomeRange,SkinType,PurchaseFrequency,AOV,SubscriptionStatus,WebsiteVisits,EmailClicks,SocialEngagement,CustomerSegment,OrderDate,PurchaseIntervalDays,PaymentMethod,CouponUsed,Product,Returned,Rating,EmailOpenRate,SMSConversion,SocialCampaignClicks,ReferralUsed,LoyaltyProgram,NPS,FeedbackSentiment,SupportTickets
8122,50,Female,Mumbai,25k-50k,Combination,1,4344,Yes,7,4,7,Repeat,07-05-2024,34,UPI,No,Sunscreen,No,5,5,8,15,No,Inactive,0,Neutral,3
8123,38,Male,Mumbai,25k-50k,Dry,2,2904,No,22,5,14,New,15-01-2025,80,Wallet,No,Shampoo,No,3,82,3,25,No,Active,1,Positive,1
8124,56,Female,Delhi,50k-75k,Sensitive,3,651,No,19,6,13,Repeat,03-10-2023,26,Card,No,Moisturizer,No,1,44,0,33,No,Active,2,Positive,0
8125,48,Male,Mumbai,75k-100k,Dry,1,1221,No,12,2,12,VIP,09-02-2025,88,COD,Yes,Conditioner,No,4,60,17,0,No,Inactive,8,Positive,2
8126,55,Male,Hyderabad,75k-100k,Sensitive,1,2343,No,0,4,7,Repeat,04-02-2024,34,COD,Yes,Conditioner,No,3,35,11,18,No,Inactive,5,Neutral,4
8127,63,Female,Bangalore,75k-100k,Dry,4,3751,No,4,5,2,VIP,14-04-2023,11,UPI,No,Sunscreen,No,5,85,19,11,No,Inactive,9,Positive,0
8128,19,Female,Bangalore,50k-75k,Oily,1,2112,No,18,1,11,Repeat,23-07-2023,36,COD,No,Shampoo,No,3,81,7,38,No,Inactive,0,Negative,1
8129,44,Male,Mumbai,75k-100k,Sensitive,1,4776,No,6,8,2,Churn Risk,17-04-2024,66,Wallet,No,Shampoo,No,2,55,1,9,No,Inactive,7,Positive,3
8130,53,Female,Delhi,75k-100k,Sensitive,4,4223,Yes,3,3,2,Repeat,26-05-2023,49,Card,No,Face Wash,No,5,40,3,43,No,Active,6,Positive,2
8131,28,Male,Chennai,50k-75k,Normal,6,4827,Yes,25,0,19,New,29-03-2023,77,UPI,No,Moisturizer,No,5,30,4,23,No,Inactive,1,Positive,3
8132,64,Female,Mumbai,25k-50k,Dry,4,994,No,4,7,10,VIP,21-10-2024,33,Card,No,Face Wash,No,5,40,0,11,No,Inactive,2,Neutral,3
8133,35,Female,Chennai,75k-100k,Sensitive,5,4352,No,8,2,0,Repeat,07-06-2023,36,Card,No,Face Wash,No,2,98,13,23,No,Inactive,2,Neutral,2
8134,18,Male,Mumbai,100k+,Sensitive,1,2320,No,18,1,15,Repeat,24-08-2024,46,Wallet,No,Shampoo,No,1,29,4,29,No,Active,9,Neutral,0
8135,52,Female,Chennai,100k+,Dry,4,1630,No,24,6,3,Repeat,22-02-2025,64,Card,No,Serum,No,4,7,13,5,No,Active,3,Positive,3
8136,52,Female,Mumbai,25k-50k,Dry,3,2114,No,0,9,9,New,24-01-2023,77,Card,Yes,Face Wash,No,1,5,19,41,No,Inactive,8,Negative,1
8137,48,Female,Delhi,100k+,Combination,3,830,No,10,9,11,New,09-05-2023,48,UPI,Yes,Moisturizer,No,2,5,3,28,Yes,Active,5,Negative,2
8138,45,Female,Chennai,50k-75k,Normal,3,3343,No,3,0,17,New,09-11-2024,48,Card,No,Shampoo,No,1,95,4,2,No,Inactive,8,Positive,0
8139,56,Male,Hyderabad,25k-50k,Sensitive,4,3607,Yes,17,8,19,New,23-10-2023,22,Wallet,No,Serum,No,1,51,13,41,No,Inactive,5,Neutral,4
8140,18,Female,Delhi,100k+,Dry,3,4177,No,6,1,10,Repeat,15-03-2023,89,Card,No,Face Wash,No,5,5,17,43,No,Inactive,8,Neutral,0
8141,42,Female,Mumbai,75k-100k,Sensitive,2,1885,No,18,3,19,VIP,30-08-2023,11,COD,No,Moisturizer,No,5,60,2,36,No,Inactive,6,Negative,0
8142,60,Female,Chennai,50k-75k,Combination,3,2690,No,19,3,15,VIP,30-06-2024,1,Wallet,No,Face Wash,No,3,86,12,28,No,Inactive,0,Positive,2
8143,55,Male,Bangalore,75k-100k,Combination,5,2804,No,22,4,19,New,20-10-2023,20,UPI,No,Sunscreen,No,5,68,2,45,No,Inactive,6,Positive,4
8144,37,Female,Delhi,50k-75k,Sensitive,0,1471,Yes,27,1,14,Repeat,10-01-2024,7,UPI,No,Shampoo,No,5,4,2,5,No,Inactive,9,Neutral,2
8145,20,Female,Chennai,50k-75k,Normal,0,3240,No,28,5,4,VIP,14-10-2024,53,COD,Yes,Face Wash,No,2,1,11,31,No,Inactive,3,Negative,1
8146,19,Female,Delhi,100k+,Oily,2,815,No,5,3,18,Repeat,16-07-2023,20,UPI,No,Sunscreen,No,2,52,3,41,No,Inactive,7,Positive,4
8147,35,Male,Chennai,100k+,Sensitive,4,4754,No,11,6,16,New,01-08-2025,19,UPI,No,Serum,No,4,4,11,28,No,Inactive,4,Neutral,0
8148,61,Male,Bangalore,25k-50k,Combination,6,1312,No,26,4,3,New,06-05-2025,67,Card,No,Moisturizer,No,4,99,19,3,No,Inactive,9,Positive,0
8149,27,Male,Hyderabad,50k-75k,Normal,4,910,No,15,5,18,Repeat,29-06-2023,5,COD,No,Sunscreen,No,5,66,10,23,No,Inactive,2,Positive,4
8150,22,Female,Bangalore,50k-75k,Dry,0,3800,No,13,9,0,New,03-09-2024,6,COD,No,Shampoo,No,3,95,7,28,No,Active,10,Positive,0
8151,26,Female,Mumbai,75k-100k,Normal,2,4607,No,3,5,3,Repeat,29-07-2024,80,Card,No,Face Wash,No,2,59,12,13,No,Active,1,Positive,4
8152,19,Female,Delhi,75k-100k,Normal,1,1093,No,22,6,10,Repeat,16-05-2023,54,UPI,No,Serum,No,3,77,12,9,No,Inactive,7,Positive,2
8153,51,Female,Hyderabad,100k+,Sensitive,5,3592,No,29,4,14,New,25-09-2024,21,Card,No,Sunscreen,No,5,14,10,48,No,Inactive,3,Neutral,3
8154,55,Female,Delhi,50k-75k,Normal,4,3372,No,12,3,10,Churn Risk,20-05-2025,74,Wallet,No,Shampoo,No,3,8,14,10,No,Inactive,1,Positive,3
8155,48,Male,Chennai,75k-100k,Dry,3,3693,No,28,9,6,VIP,14-01-2023,49,Wallet,Yes,Moisturizer,No,1,97,17,34,No,Inactive,0,Positive,3
8156,27,Male,Mumbai,75k-100k,Sensitive,2,2566,No,25,8,19,New,19-04-2023,8,UPI,No,Sunscreen,No,4,34,17,2,Yes,Active,4,Positive,0
8157,29,Female,Mumbai,25k-50k,Combination,3,516,No,29,5,1,New,29-11-2024,79,Card,No,Face Wash,No,2,5,17,46,No,Inactive,1,Positive,4
8158,53,Female,Delhi,50k-75k,Dry,1,2478,No,21,6,13,Repeat,23-01-2024,51,Card,Yes,Serum,No,3,91,15,46,No,Inactive,4,Negative,4
8159,38,Female,Mumbai,50k-75k,Sensitive,4,4506,No,23,7,5,Repeat,20-05-2025,88,Card,No,Face Wash,No,4,49,15,11,No,Inactive,2,Negative,3
8160,64,Female,Delhi,75k-100k,Sensitive,1,4463,No,10,0,4,New,27-06-2025,42,UPI,No,Serum,No,1,39,10,14,No,Inactive,5,Neutral,3
8161,23,Female,Chennai,50k-75k,Oily,4,1713,Yes,29,2,0,Repeat,05-09-2023,56,Wallet,No,Conditioner,No,2,63,16,34,No,Inactive,8,Neutral,0
8162,20,Male,Chennai,75k-100k,Dry,3,2169,No,26,7,4,Repeat,08-02-2025,69,COD,Yes,Moisturizer,No,1,60,1,41,No,Inactive,6,Negative,0
8163,27,Female,Delhi,25k-50k,Normal,7,3205,No,25,7,12,Repeat,01-12-2023,42,Card,No,Conditioner,No,5,37,3,25,No,Active,10,Negative,4
8164,22,Other,Bangalore,25k-50k,Dry,2,2159,Yes,15,9,9,New,15-08-2024,76,Wallet,Yes,Shampoo,No,3,55,0,26,No,Inactive,2,Neutral,2
8165,63,Female,Bangalore,75k-100k,Dry,3,4397,No,10,7,14,Repeat,04-06-2023,29,Wallet,Yes,Moisturizer,No,5,33,18,11,No,Inactive,0,Positive,4
8166,43,Male,Chennai,50k-75k,Oily,5,2218,No,24,2,18,Churn Risk,17-03-2025,82,COD,No,Shampoo,No,5,22,6,25,Yes,Inactive,9,Negative,4
8167,38,Female,Hyderabad,25k-50k,Normal,3,3848,No,20,6,11,Repeat,25-05-2023,48,UPI,Yes,Shampoo,No,1,2,8,18,No,Active,10,Negative,3
8168,62,Male,Bangalore,25k-50k,Oily,2,1832,No,29,9,2,VIP,12-04-2025,37,COD,Yes,Face Wash,No,3,4,8,30,No,Inactive,3,Positive,1
8169,43,Male,Delhi,<25k,Oily,1,2535,Yes,5,5,11,New,22-05-2024,44,UPI,No,Shampoo,No,4,87,6,8,No,Active,7,Neutral,2
8170,55,Female,Chennai,75k-100k,Oily,1,3152,Yes,24,9,7,New,07-06-2025,3,COD,No,Face Wash,No,1,80,18,8,No,Inactive,1,Negative,1
8171,61,Male,Mumbai,75k-100k,Dry,2,2373,No,19,5,11,New,12-06-2025,27,COD,Yes,Shampoo,No,4,32,13,19,No,Inactive,6,Neutral,2
8172,43,Female,Mumbai,50k-75k,Oily,3,3388,No,9,3,13,Repeat,29-03-2024,22,UPI,No,Serum,No,2,95,18,23,No,Active,0,Neutral,0
8173,25,Male,Bangalore,75k-100k,Combination,0,4857,Yes,6,9,6,Repeat,10-02-2024,70,UPI,No,Moisturizer,No,5,41,8,0,No,Active,9,Negative,0
8174,22,Female,Hyderabad,50k-75k,Normal,6,2841,No,13,1,10,Repeat,04-10-2024,19,COD,Yes,Sunscreen,No,5,80,0,12,No,Inactive,5,Neutral,0
8175,32,Female,Bangalore,25k-50k,Normal,0,2682,Yes,0,1,2,Repeat,03-10-2023,82,Card,No,Face Wash,No,5,24,14,17,No,Inactive,7,Negative,4
8176,33,Male,Hyderabad,75k-100k,Oily,1,3667,No,11,6,18,VIP,20-10-2024,68,UPI,No,Serum,No,2,74,7,45,No,Inactive,1,Neutral,0
8177,18,Female,Bangalore,50k-75k,Dry,5,3490,No,26,2,3,New,18-10-2024,48,COD,No,Serum,No,5,65,16,24,Yes,Active,8,Neutral,4
8178,33,Other,Mumbai,25k-50k,Sensitive,2,1256,No,10,9,8,Repeat,28-01-2025,18,Wallet,No,Face Wash,No,1,35,7,7,No,Inactive,6,Negative,4
8179,54,Female,Hyderabad,75k-100k,Sensitive,2,3224,No,11,2,11,VIP,30-05-2024,80,Wallet,No,Shampoo,No,3,6,15,2,No,Active,6,Negative,4
8180,20,Female,Mumbai,25k-50k,Dry,2,3881,No,19,5,14,Repeat,06-05-2023,28,Card,No,Serum,No,2,85,16,26,No,Inactive,2,Positive,1
8181,64,Other,Delhi,25k-50k,Oily,3,4999,No,11,3,6,Repeat,05-02-2023,42,Card,No,Face Wash,No,1,22,11,39,No,Active,8,Positive,1
8182,48,Male,Delhi,<25k,Oily,7,3002,No,27,2,19,Repeat,14-02-2025,12,Card,No,Shampoo,No,3,89,18,39,No,Inactive,3,Negative,3
8183,30,Male,Chennai,100k+,Combination,4,2057,Yes,11,5,14,New,13-09-2024,66,UPI,No,Conditioner,No,1,61,6,18,No,Inactive,4,Negative,4
8184,33,Male,Mumbai,50k-75k,Sensitive,3,4671,No,15,0,9,VIP,10-05-2024,20,Wallet,No,Moisturizer,No,4,77,17,9,No,Inactive,1,Positive,3
8185,60,Female,Mumbai,25k-50k,Sensitive,2,3943,Yes,14,0,15,VIP,08-03-2023,79,COD,No,Sunscreen,Yes,2,44,19,7,No,Inactive,3,Positive,1
8186,38,Female,Chennai,75k-100k,Normal,1,748,No,29,7,18,VIP,31-07-2023,39,Card,Yes,Moisturizer,No,3,83,12,36,No,Inactive,6,Positive,4
8187,19,Female,Delhi,75k-100k,Oily,1,3149,No,25,7,3,New,01-10-2024,64,Wallet,No,Moisturizer,No,3,5,15,11,No,Inactive,6,Positive,3
8188,44,Female,Delhi,50k-75k,Dry,3,1775,No,27,8,10,VIP,24-06-2024,88,Wallet,No,Serum,No,5,0,15,37,No,Active,0,Positive,3
8189,55,Female,Hyderabad,<25k,Oily,10,1980,No,23,2,18,VIP,29-01-2025,52,COD,No,Shampoo,No,4,24,9,13,No,Inactive,0,Positive,2
8190,43,Male,Hyderabad,50k-75k,Oily,2,910,Yes,10,4,12,VIP,26-01-2024,61,Card,Yes,Sunscreen,No,4,28,8,36,No,Inactive,8,Positive,4
8191,55,Male,Delhi,25k-50k,Combination,2,1127,No,2,5,12,New,14-08-2024,34,UPI,No,Serum,No,1,25,1,44,No,Active,10,Positive,0
8192,63,Female,Bangalore,50k-75k,Dry,3,3285,No,1,2,7,VIP,24-01-2025,2,Wallet,No,Conditioner,No,3,87,6,8,No,Inactive,8,Positive,4
8193,42,Male,Mumbai,50k-75k,Combination,2,1469,No,11,7,17,Repeat,22-07-2023,34,Wallet,No,Face Wash,No,4,46,8,48,No,Inactive,5,Negative,1
8194,28,Female,Hyderabad,50k-75k,Combination,0,3461,Yes,28,2,3,New,07-07-2024,19,UPI,No,Moisturizer,No,3,82,1,22,No,Inactive,8,Negative,3
8195,25,Male,Bangalore,50k-75k,Combination,8,4463,No,18,8,5,VIP,21-06-2025,60,UPI,No,Face Wash,No,4,13,18,34,No,Inactive,2,Positive,0
8196,25,Male,Hyderabad,50k-75k,Combination,3,1803,No,22,4,14,VIP,27-04-2023,32,COD,No,Sunscreen,No,1,41,12,28,No,Active,0,Negative,2
8197,50,Female,Chennai,100k+,Oily,3,4750,No,11,9,19,Repeat,05-02-2025,50,Card,No,Shampoo,No,3,38,7,27,No,Inactive,9,Positive,2
8198,24,Male,Mumbai,50k-75k,Normal,4,3217,No,20,6,13,Repeat,15-02-2025,29,UPI,No,Sunscreen,No,3,59,16,10,No,Inactive,8,Positive,4
8199,55,Female,Hyderabad,50k-75k,Oily,3,4471,No,23,6,4,New,04-03-2025,36,COD,Yes,Sunscreen,No,4,5,2,14,No,Inactive,4,Positive,3
8200,38,Male,Delhi,75k-100k,Combination,2,4590,No,12,4,8,Churn Risk,07-04-2023,2,COD,No,Face Wash,No,2,48,19,14,No,Inactive,4,Neutral,2
8201,25,Female,Chennai,25k-50k,Combination,2,4729,No,0,7,7,VIP,21-01-2025,44,Wallet,No,Serum,No,1,23,13,24,No,Inactive,6,Positive,1
8202,38,Female,Chennai,25k-50k,Normal,3,3946,Yes,6,0,11,Repeat,19-10-2024,38,Card,No,Moisturizer,No,2,22,18,1,No,Active,9,Positive,4
8203,37,Female,Delhi,75k-100k,Sensitive,4,840,No,4,5,4,Repeat,16-05-2023,39,UPI,No,Shampoo,No,2,36,13,14,No,Inactive,2,Positive,3
8204,25,Female,Chennai,50k-75k,Dry,1,4026,No,20,2,1,Repeat,05-08-2023,65,UPI,Yes,Sunscreen,No,1,75,11,16,No,Active,2,Positive,2
8205,63,Male,Mumbai,50k-75k,Combination,3,3829,No,10,1,11,Repeat,12-10-2023,24,Card,Yes,Face Wash,No,2,44,8,44,No,Inactive,5,Positive,3
8206,48,Male,Hyderabad,75k-100k,Combination,2,3299,No,12,1,0,New,21-10-2023,9,COD,No,Conditioner,No,1,7,19,21,No,Inactive,10,Neutral,0
8207,46,Male,Chennai,50k-75k,Oily,4,2582,No,4,3,8,Repeat,28-04-2024,83,Wallet,No,Serum,No,3,94,8,33,No,Inactive,6,Positive,4
8208,26,Female,Mumbai,75k-100k,Combination,3,4808,No,7,8,0,VIP,13-02-2024,22,UPI,No,Conditioner,No,3,65,13,6,No,Inactive,0,Positive,2
8209,32,Other,Delhi,75k-100k,Combination,3,3385,No,18,0,14,Churn Risk,30-03-2024,89,COD,Yes,Moisturizer,No,4,3,6,34,No,Inactive,10,Positive,3
8210,47,Male,Hyderabad,25k-50k,Dry,5,2047,No,16,2,1,New,20-02-2023,12,Wallet,No,Face Wash,No,5,52,12,25,No,Inactive,5,Positive,4
8211,43,Female,Delhi,50k-75k,Oily,2,3220,No,16,0,2,Repeat,14-06-2024,75,Card,Yes,Shampoo,No,2,88,13,1,Yes,Active,0,Positive,2
8212,27,Male,Hyderabad,100k+,Sensitive,4,4464,No,15,0,7,New,28-01-2024,87,Wallet,No,Face Wash,No,4,34,14,0,No,Active,8,Positive,3
8213,46,Male,Chennai,50k-75k,Combination,1,3453,No,7,9,5,VIP,28-09-2023,6,Wallet,Yes,Moisturizer,No,5,98,3,41,No,Inactive,8,Negative,0
8214,33,Female,Chennai,75k-100k,Combination,4,3220,Yes,29,6,8,Repeat,01-05-2023,79,Card,Yes,Shampoo,No,1,10,16,9,No,Inactive,10,Neutral,4
8215,53,Male,Hyderabad,50k-75k,Sensitive,2,4608,No,11,7,11,VIP,12-03-2023,19,Wallet,No,Shampoo,No,5,19,7,16,No,Inactive,4,Positive,4
8216,37,Female,Mumbai,25k-50k,Normal,2,4101,No,27,9,19,New,25-09-2023,9,UPI,No,Face Wash,No,4,86,9,2,No,Inactive,9,Positive,1
8217,62,Female,Mumbai,25k-50k,Sensitive,2,3925,No,28,2,7,Repeat,24-07-2023,30,COD,No,Conditioner,No,3,48,15,17,No,Active,1,Positive,4
8218,54,Female,Mumbai,50k-75k,Sensitive,1,1106,No,20,0,3,VIP,19-01-2023,63,Wallet,No,Moisturizer,No,3,11,3,29,No,Inactive,7,Neutral,0
8219,39,Female,Bangalore,50k-75k,Oily,3,1479,No,3,0,14,New,15-06-2023,61,Card,No,Shampoo,No,4,1,7,40,No,Inactive,1,Positive,3
8220,24,Female,Mumbai,50k-75k,Sensitive,3,3213,No,19,6,12,Repeat,28-10-2023,84,Card,No,Serum,No,4,90,13,20,No,Inactive,10,Negative,0
8221,40,Female,Chennai,100k+,Oily,2,1159,No,4,8,10,Repeat,20-06-2023,36,Wallet,Yes,Face Wash,No,5,99,8,18,No,Inactive,8,Positive,1
8222,58,Male,Bangalore,25k-50k,Sensitive,4,3595,No,6,4,12,New,14-03-2024,51,Wallet,No,Serum,Yes,1,43,14,42,No,Inactive,1,Positive,2
8223,57,Female,Mumbai,50k-75k,Combination,5,2607,No,29,0,12,Repeat,25-04-2024,30,Card,Yes,Serum,No,5,24,18,32,No,Inactive,10,Neutral,2
8224,46,Male,Chennai,50k-75k,Combination,3,1955,No,5,1,19,Repeat,14-11-2023,34,Card,Yes,Sunscreen,No,5,40,1,14,No,Inactive,0,Positive,3
8225,33,Male,Bangalore,100k+,Normal,3,3639,No,6,3,6,VIP,19-08-2023,18,COD,Yes,Face Wash,No,4,16,17,39,No,Inactive,10,Positive,2
8226,55,Female,Chennai,50k-75k,Sensitive,3,4208,No,10,8,12,Repeat,01-03-2023,3,COD,No,Sunscreen,No,2,69,15,43,No,Inactive,9,Positive,0
8227,45,Female,Hyderabad,75k-100k,Dry,2,4790,No,26,6,3,New,25-03-2023,67,UPI,No,Shampoo,No,3,95,12,40,No,Inactive,10,Negative,3
8228,55,Male,Chennai,75k-100k,Sensitive,1,2354,No,10,2,15,New,02-05-2024,25,COD,No,Conditioner,Yes,4,91,12,1,No,Active,3,Positive,3
8229,48,Male,Bangalore,50k-75k,Dry,7,3892,Yes,19,8,3,VIP,10-05-2023,12,UPI,No,Shampoo,No,5,91,17,13,No,Inactive,1,Neutral,4
8230,31,Male,Mumbai,25k-50k,Sensitive,4,2758,No,0,2,6,Repeat,09-02-2023,44,UPI,No,Face Wash,No,2,88,9,35,No,Active,0,Positive,4
8231,50,Male,Bangalore,25k-50k,Oily,1,3813,No,14,1,5,VIP,17-01-2024,21,COD,No,Shampoo,No,5,98,2,21,Yes,Active,3,Neutral,0
8232,26,Female,Mumbai,25k-50k,Combination,4,3614,No,3,9,0,Repeat,01-01-2024,42,COD,No,Shampoo,No,5,22,1,30,No,Inactive,0,Neutral,2
8233,44,Male,Mumbai,<25k,Dry,5,4390,No,18,5,10,Repeat,29-11-2023,24,UPI,Yes,Sunscreen,No,3,2,5,10,No,Active,9,Positive,3
8234,41,Female,Delhi,50k-75k,Dry,5,3994,No,9,7,15,Churn Risk,13-04-2023,13,UPI,No,Serum,No,1,55,9,37,No,Inactive,8,Positive,3
8235,30,Female,Hyderabad,50k-75k,Sensitive,1,3005,No,5,7,12,New,06-01-2025,12,COD,No,Moisturizer,No,2,85,18,24,No,Inactive,8,Positive,1
8236,43,Female,Delhi,25k-50k,Combination,3,2685,No,7,8,16,Repeat,15-03-2025,75,UPI,Yes,Conditioner,No,1,47,5,2,No,Active,9,Positive,3
8237,46,Female,Bangalore,25k-50k,Normal,2,3863,No,2,4,19,Churn Risk,14-12-2024,50,Wallet,No,Shampoo,Yes,3,89,9,28,No,Active,1,Negative,2
8238,60,Male,Delhi,75k-100k,Dry,1,3941,No,23,5,15,Churn Risk,19-11-2024,20,UPI,Yes,Conditioner,No,3,46,12,13,No,Inactive,10,Positive,1
8239,45,Male,Mumbai,25k-50k,Combination,3,2774,No,1,4,11,Repeat,28-04-2023,32,COD,Yes,Shampoo,No,3,14,16,43,No,Inactive,3,Positive,2
8240,45,Female,Bangalore,25k-50k,Combination,4,3916,No,22,1,18,New,20-03-2025,31,COD,No,Sunscreen,No,4,91,18,33,No,Inactive,10,Positive,1
8241,25,Male,Delhi,100k+,Dry,5,4334,No,18,7,16,New,21-03-2025,88,COD,Yes,Face Wash,No,3,70,11,16,No,Active,5,Negative,0
8242,40,Female,Chennai,<25k,Oily,3,3501,No,26,9,10,New,12-05-2025,14,UPI,No,Shampoo,No,5,16,4,49,No,Active,6,Positive,2
8243,46,Male,Hyderabad,25k-50k,Oily,4,4210,No,9,8,13,Churn Risk,09-07-2023,45,COD,No,Sunscreen,No,5,35,7,27,Yes,Inactive,10,Positive,2
8244,22,Male,Chennai,<25k,Sensitive,4,3282,Yes,18,7,0,VIP,16-03-2023,32,Card,Yes,Face Wash,Yes,3,37,10,14,No,Active,3,Negative,2
8245,59,Male,Bangalore,75k-100k,Sensitive,4,3950,Yes,7,7,2,Repeat,23-07-2024,23,Card,Yes,Face Wash,No,2,9,12,24,No,Inactive,1,Negative,0
8246,24,Male,Delhi,50k-75k,Combination,2,2903,No,25,9,13,Repeat,24-07-2023,63,Card,No,Conditioner,Yes,1,26,19,45,No,Inactive,9,Neutral,1
8247,59,Female,Mumbai,<25k,Dry,6,4806,Yes,17,5,12,Repeat,17-08-2023,40,COD,No,Serum,No,5,45,11,9,No,Inactive,0,Positive,3
8248,53,Male,Delhi,50k-75k,Oily,1,4988,No,11,8,19,Repeat,19-06-2023,83,Card,No,Serum,No,5,17,16,0,No,Inactive,6,Positive,1
8249,58,Female,Bangalore,25k-50k,Combination,3,4044,Yes,15,1,9,Repeat,18-12-2024,79,UPI,No,Face Wash,No,4,88,2,44,No,Inactive,2,Positive,1
8250,44,Female,Bangalore,50k-75k,Oily,2,2410,No,8,6,2,Repeat,27-09-2024,78,COD,No,Sunscreen,No,5,44,8,38,Yes,Inactive,3,Positive,0
8251,63,Female,Bangalore,50k-75k,Dry,3,2077,No,7,5,9,New,17-06-2024,19,COD,Yes,Serum,No,5,69,11,12,Yes,Inactive,8,Neutral,3
8252,19,Female,Bangalore,25k-50k,Oily,2,4094,No,3,3,9,New,11-02-2025,13,UPI,No,Shampoo,No,3,55,3,32,No,Inactive,2,Negative,4
8253,42,Female,Delhi,50k-75k,Normal,3,3531,No,8,9,3,Churn Risk,30-06-2024,8,COD,No,Sunscreen,No,1,13,13,16,No,Active,5,Positive,1
8254,26,Male,Chennai,50k-75k,Sensitive,2,4290,No,0,9,6,New,05-01-2024,4,Card,Yes,Sunscreen,No,3,73,17,30,No,Inactive,0,Positive,1
8255,44,Female,Mumbai,100k+,Oily,5,4862,Yes,29,2,7,Repeat,18-03-2024,31,UPI,Yes,Sunscreen,No,2,13,0,18,No,Inactive,0,Positive,1
8256,18,Male,Mumbai,100k+,Dry,2,3367,No,10,6,14,Repeat,12-02-2023,2,Card,No,Serum,No,5,99,3,7,No,Active,6,Positive,3
8257,40,Male,Hyderabad,50k-75k,Dry,4,3363,No,9,5,7,New,06-07-2023,30,Wallet,Yes,Sunscreen,No,2,12,5,16,No,Active,8,Positive,2
8258,27,Female,Bangalore,75k-100k,Normal,3,1507,No,8,5,5,New,11-04-2023,83,Wallet,No,Shampoo,No,2,48,16,46,No,Inactive,0,Neutral,2
8259,59,Female,Bangalore,50k-75k,Dry,1,921,No,29,0,9,Repeat,18-01-2024,83,Wallet,Yes,Conditioner,No,5,37,7,39,No,Active,7,Positive,1
8260,42,Male,Bangalore,75k-100k,Normal,5,4993,Yes,23,8,4,New,20-03-2025,62,Card,No,Conditioner,No,5,79,17,22,No,Inactive,3,Negative,3
8261,20,Male,Chennai,50k-75k,Combination,2,2281,No,23,6,2,Repeat,26-11-2023,28,COD,No,Shampoo,No,4,20,1,1,No,Inactive,5,Positive,1
8262,23,Female,Bangalore,50k-75k,Oily,1,2292,No,0,4,12,Churn Risk,22-08-2023,19,Wallet,Yes,Shampoo,No,3,29,3,25,No,Inactive,2,Negative,2
8263,23,Female,Hyderabad,75k-100k,Dry,5,2608,No,7,0,10,Churn Risk,02-03-2024,87,Card,Yes,Serum,No,4,39,7,47,No,Inactive,1,Neutral,1
8264,19,Male,Hyderabad,100k+,Sensitive,2,969,Yes,16,9,6,Repeat,02-02-2025,53,COD,No,Conditioner,No,2,36,18,5,Yes,Active,7,Negative,3
8265,35,Female,Chennai,<25k,Oily,3,3796,Yes,25,1,15,VIP,02-04-2023,85,Card,No,Moisturizer,No,4,82,18,48,No,Inactive,0,Positive,2
8266,40,Other,Bangalore,25k-50k,Normal,2,3695,No,12,1,14,Repeat,03-05-2024,42,UPI,Yes,Moisturizer,No,2,80,13,20,No,Inactive,6,Neutral,4
8267,19,Female,Delhi,100k+,Oily,2,3641,No,0,4,9,Churn Risk,30-03-2023,30,Card,Yes,Shampoo,No,3,21,9,11,Yes,Inactive,10,Positive,0
8268,29,Female,Delhi,50k-75k,Oily,1,2130,No,1,5,5,Repeat,05-04-2024,33,Wallet,Yes,Serum,No,2,16,17,6,No,Inactive,7,Neutral,2
8269,39,Male,Mumbai,100k+,Dry,4,4163,No,1,8,6,New,29-06-2023,67,Wallet,No,Shampoo,No,2,61,6,37,Yes,Inactive,4,Positive,0
8270,54,Other,Chennai,75k-100k,Sensitive,3,1428,No,13,7,11,Repeat,04-06-2023,21,Wallet,Yes,Moisturizer,No,5,65,0,26,No,Inactive,9,Negative,4
8271,37,Male,Delhi,75k-100k,Combination,1,2453,No,20,6,17,Repeat,29-02-2024,41,Card,No,Moisturizer,No,5,26,4,41,No,Active,4,Positive,4
8272,56,Male,Mumbai,50k-75k,Sensitive,2,4824,No,22,9,12,VIP,13-01-2023,63,UPI,No,Shampoo,No,3,66,14,35,No,Inactive,7,Positive,1
8273,41,Female,Hyderabad,25k-50k,Normal,4,2738,Yes,21,6,12,Repeat,26-08-2024,78,UPI,Yes,Sunscreen,No,2,3,7,23,No,Active,10,Positive,0
8274,37,Male,Mumbai,50k-75k,Sensitive,4,3359,No,3,3,13,Repeat,11-11-2023,65,UPI,No,Shampoo,No,5,56,15,43,No,Inactive,8,Neutral,1
8275,18,Female,Bangalore,75k-100k,Sensitive,1,536,Yes,0,1,15,Repeat,15-02-2024,15,Wallet,Yes,Sunscreen,Yes,5,4,9,35,No,Inactive,1,Negative,2
8276,18,Male,Bangalore,75k-100k,Normal,7,1481,Yes,28,0,17,New,29-12-2023,3,COD,No,Face Wash,No,1,89,0,3,No,Inactive,7,Positive,2
8277,34,Female,Hyderabad,50k-75k,Sensitive,4,2949,No,4,7,15,New,20-04-2024,51,Card,No,Serum,No,5,62,14,45,No,Active,10,Neutral,0
8278,18,Female,Chennai,75k-100k,Combination,0,601,No,3,3,11,Repeat,20-07-2023,69,UPI,Yes,Sunscreen,No,1,42,18,29,No,Inactive,4,Positive,2
